gene,snp,snippet
TCF7L2,Rs7903146,diabetes
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,Type-2 diabetes
TCF7L2,Rs7895340,coronary artery disease 
TCF7L2,Rs7895340,glucose intolerance
TCF7L2,Rs7895340,nephropathy
TCF7L2,Rs7895340,cardiovascular disease
TCF7L2,Rs7895340,colon cancer
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7895340,type 2 diabetes
TCF7L2,Rs7895340,type 2 diabetes
TCF7L2,Rs7895340,coronary artery disease
TCF7L2,Rs7895340,polymorphism
TCF7L2,Rs7895340,polycystic ovary syndrome (PCOS)
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,type 2 diabetes
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7895340,glucose intolerance
TCF7L2,Rs7903146,1.97-fold (CI:1.37 - 2.82) increased odds for type 2 diabetes 
TCF7L2,Rs7903146,association with type 2 diabetes
TCF7L2,Rs7903146,odds ratio of 1.25
TCF7L2,Rs7903146,increased risk of colorectal cancer
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,each risk allele increased type-2 diabetes risk by 1.34x
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,impaired insulin secretion
TCF7L2,Rs7903146,risk for type-2 diabetes
TCF7L2,Rs7903146,associated with type-2 diabetes
TCF7L2,Rs7903146,strongly predicted future type-2 diabetes.
TCF7L2,Rs7903146,risk of Type-2 diabetes
TCF7L2,Rs7903146,type 2 diabetes
TCF7L2,Rs7903146,colorectal cancer
TCF7L2,Rs7903146,type-2 diabetes
TCF7L2,Rs7903146,type-2 diabetes.
TCF7L2,Rs7895340,polycystic ovary syndrome
TCF7L2,Rs7895340,obese
TCF7L2,Rs7895340,cardiovascular disease
TCF7L2,Rs290487,susceptibility to type 2 diabetes
TCF7L2,Rs290487,type 2 diabetes
TCF7L2,Rs290481,metabolic syndrome
TCF7L2,Rs290481,women
TCF7L2,Rs290481,glucose intolerance
TCF7L2,Rs290481,polycystic ovary syndrome
TCF7L2,Rs290481,Alzheimer disease
TCF7L2,Rs290487,type 2 diabetes
TCF7L2,Rs290481,disease
TCF7L2,Rs290481,Pleiotropic 
TCF7L2,Rs290481,metabolic syndrome
TCF7L2,Rs290481,glucose intolerance
TCF7L2,Rs290481,polycystic ovary syndrome
TCF7L2,Rs290481,late-onset Alzheimer disease
TCF7L2,Rs11196205,type-2 diabetes
TCF7L2,Rs7895340,all-cause mortality
TCF7L2,Rs290481,Alzheimer 
TCF7L2,Rs290487,type 2 diabetes
TCF7L2,Rs10885406,type-2 diabetes
TCF7L2,Rs3814570,Crohn's disease
TCF7L2,Rs7895340,single nucleotide polymorphisms
TCF7L2,Rs7895340,colon cancer
TCF7L2,Rs7895340,reduced acute insulin response
TCF7L2,Rs7895340,gene polymorphisms
TCF7L2,Rs7895340,gene polymorphism
TCF7L2,Rs290487,type 2 diabetes
TCF7L2,Rs7895340,type 2 diabetes
TCF7L2,Rs7895340,nephropathy
TCF7L2,Rs7895340,gene polymorphisms
TCF7L2,Rs7895340,type 2 diabetes
TCF7L2,Rs3814570,PCOS
TCF7L2,Rs3814570,glucose intolerance in women
TCF7L2,Rs3814570,polycystic ovary syndrome (PCOS)
TCF7L2,Rs3814570,ulcerative colitis
TCF7L2,Rs3814570,colonic Crohn's disease
TCF7L2,Rs7895340,impairment of glucose metabolism
TCHH,Rs11803731,variance in hair morphology
TCHH,Rs11803731,facial and scalp hair features
TCN1,Rs526934, lower plasma vitamin B12 levels
TCN1,Rs526934,educe transport of cobalamin
TDP2,Rs9461045,dyslexia
TDP2,Rs9461045,dyslexia A
TDP2,Rs3212236,developmental dyslexia
TDP2,Rs3212236,developmental dyslexia
TDP2,Rs2143340,dyslexic
TDP2,Rs2143340,dyslexia
TDP2,Rs2143340,poor reading performance
TDP2,Rs2143340,dyslexia
TECTA,Rs28939690,deafness
TECTA,Rs28939690,deafness
TECTA,Rs28939691,deafness
TECTA,Rs28939691,deafness
TEK,Rs80338909,inherited venous malformations
TEK,Rs80338909,Multiple cutaneous and mucosal venous malformations
TEK,Rs80338909,Multiple cutaneous and mucosal venous malformations
TEK,Rs80338909,venous malformations.
TEK,Rs80338909,cutaneous and mucosal venous malformations.
TEK,Rs80338908,venous malformations
TEK,Rs80338908,cutaneous and mucosal venous malformations
TEK,Rs80338908,venous malformations
TEK,Rs80338908,Vascular dysmorphogenesis
TEK,Rs80338908,Multiple cutaneous and mucosal venous malformations
TEK,Rs387906745,Multiple cutaneous and mucosal venous malformations.
TEK,Rs80338908,Vascular dysmorphogenesis
TENM2,Rs2937573,Sensitivity to the Sound of Chewing (Misophonia)
TENM2,Rs2937573,Misophonia
TENM2,Rs2937573,Sensitivity to the Sound of Chewing
TENM2,Rs2937573,Misophonia
TERC,Rs12696304,ancer
TERC,Rs12696304,cancer
TERC,Rs12696304,heart disease
TERC,Rs12696304,European 
TERC,Rs12696304,heart disease
TERC,Rs12696304,some forms of cancer
TERC,Rs12696304,mean leukocyte telomere
TERC,Rs12696304,reduced longevity
TERC,Rs12696304,heart disease
TERC,Rs12696304,premature aging
TERC,Rs12696304,age-associated diseases
TERT,Rs2736100,cancer
TERT,Rs2736100,cancer
TERT,Rs2736100,lung adenocarcinoma
TERT,Rs2736100,ovarian cancer risk
TERT,Rs2736100,cervical cancer
TERT,Rs2736100,glioma
TERT,Rs2736100,bladder cancer risk
TERT,Rs2736100,lung cancer
TERT,Rs2736100,glioma
TERT,Rs2736100,serous ovarian cancer
TERT,Rs2736100, lung cancer
TERT,Rs2736100,lung adenocarcinoma
TERT,Rs2736098,European
TERT,Rs2736098,Asians
TERT,Rs2736100,Glioma
TERT,Rs2736098,pancreatic cancer
TERT,Rs2736100,risk of lung adenocarcinoma
TERT,Rs2736100,high-grade glioma
TERT,Rs2736100,lung cancer
TERT,Rs2736100,Lung cancer susceptibility
TF,Rs1049296,Alzheimer's disease
TF,Rs1049296,Alzheimer's
TF,Rs1799852,deficiency anaemia risk
TF,Rs1799899,iron deficiency anemia
TF,Rs1799899,anemia in menstruating white women.
TFR2,Rs80338881,hemochromatosis
TFR2,Rs80338891,severe iron overload
TFR2,Rs80338891,Hemochromatosis
TFR2,Rs80338881,pathogenic mutations
TFR2,Rs80338881,adult hemochromatosis
TFR2,Rs80338881,hemochromatosis genes
TFR2,Rs80338881,pathogenic mutations of adult hemochromatosis
TFR2,Rs80338881,Juvenile hemochromatosis
TFR2,Rs80338881,pathogenic mutations of adult hemochromatosis genes
TFR2,Rs80338881,Juvenile hemochromatosis
TFR2,Rs80338881,Juvenile hemochromatosis
TGFB1,Rs4803455,high myopia
TGFB1,Rs1800469,breast cancer
TGFB1,Rs1800469,COPD
TGFB1,Rs1800469,smoking is the main risk factor
TGFB1,Rs1800469,chronic obstructive pulmonary disease (COPD)
TGFB1,Rs1800469,women
TGFB1,Rs1800469,poor cosmetic
TGFB1,Rs4803455,high myopia
TGFB1,Rs1800469,breast cancer
TGFB1,Rs1800469,women
TGFB1,Rs1800469,Caucasian
TGFB1,Rs1800469,COPD
TGFB1,Rs1800469,smokers
TGFB1,Rs1800469,smoking
TGFB1,Rs1800469,chronic obstructive pulmonary disease (COPD)
TGFB1,Rs1800469,radiation-induced fibrosis (scarring)
TH,Rs6356,schizophrenia
TH,Rs6356,schizophrenia
TH,Rs6356,Dopaminergic pathway gene polymorphisms
TH,Rs6356,Type I Diabetes
TH,Rs6356,type I diabetes
TH,Rs6356,single nucleotide polymorphisms
TH,Rs6356,essential hypertension
TH,Rs3842727,suicidal behavior
TH,Rs10840491,schizophrenia.
TH,Rs10840491,schizophrenia
TH,Rs10840491,polymorphism
TH,Rs10840491,lack of association
TH,Rs10840491,schizophrenia
TH,Rs6356,cardiovascular risk
THSD1,Rs9536062,non-immune hydrops fetalis
TIMP2,Rs8179090,Polymorphisms 
TIMP2,Rs8179090,thoracic adolescent idiopathic scoliosis
TIMP2,Rs8179090,breast cancer
TIMP2,Rs8179090,thoracic adolescent idiopathic scoliosis
TIMP2,Rs8179090,polymorphism 
TIMP2,Rs8179090,thoracic adolescent idiopathic scoliosis.
TIMP2,Rs8179090,Polymorphisms
TIMP2,Rs8179090,breast cancer
TIMP2,Rs8179090,polymorphism
TIMP2,Rs8179090, breast cancer
TIPARP,Rs2665390,ovarian cancer
TIPARP,Rs2665390,ovarian cancer
TIPARP,Rs7651446,epithelial ovarian cancer
TLR1,Rs5743551,gram-positive infection in sepsis
TLR1,Rs5743592,eastern India
TLR1,Rs5743551, sepsis-related
TLR2,Rs3804100, diabetes 
TLR2,Rs3804100,allergic asthma
TLR2,Rs3804100,Asthma
TLR2,Rs3804100,type-1 diabetes
TLR2,Rs3804100,allergic asthma
TLR3,Rs5743305,Toll-like receptor signaling pathway
TLR3,Rs5743305,cancer risk
TLR3,Rs5743305,polymorphisms
TLR3,Rs5743305,Toll-like receptor signaling pathway
TLR3,Rs1879026,measles vaccine
TLR3,Rs5743305,prostate cancer
TLR4,Rs11536889,oxidative stress genes
TLR4,Rs11536889,asthma
TLR4,Rs11536889,prostate cancer risk
TLR4,Rs11536889,gastric atrophy
TLR4,Rs11536889,hepatitis B
TLR4,Rs11536889,neutropenia
TLR4,Rs11536889,leukemia
TLR4,Rs11536889,prostate cancer
TLR4,Rs1927911,nonfatal myocardial infarction
TLR4,Rs1927911,hypertensive men/women
TLR4,Rs1927911,nonfatal myocardial infarction
TLR4,Rs1927911,postmenopausal women
TLR4,Rs1927911,hypertensive men/women
TLR4,Rs1927911,nonfatal myocardial infarction
TLR4,Rs1927911,postmenopausal women
TLR4,Rs1927911,hypertensive men/women
TLR4,Rs1927911,postmenopausal women
TLR4,Rs11536889,liver fibrosis
TLR4,Rs11536889,chronic hepatitis 
TLR4,Rs11536889,autoimmune pancreatitis
TLR4,Rs11536889,leukemia
TLR4,Rs11536889,prostate cancer
TLR4,Rs11536889,myocardial infarction
TLR4,Rs11536889,chemic stroke
TLR4,Rs11536889,autoimmune pancreatitis
TLR4,Rs11536889,prostate cancer
TLR4,Rs11536889,liver fibrosis
TLR4,Rs11536889,prostate cancer
TLR4,Rs11536889,chronic hepatitis C
TLR4,Rs11536889,prostate cancer
TLR4,Rs11536889,severe gastric atrophy
TLR4,Rs11536889,hepatitis B
TLR4,Rs11536889,leukemia
TLR4,Rs11536889,prostate cancer
TLR4,Rs11536889,myocardial infarction
TLR4,Rs11536889,ischemic stroke
TLR4,Rs11536889,asthma
TLR6,Rs5743815,Non-Hodgkin Lymphoma
TLR6,Rs5743809,Kawasaki disease
TLR6,Rs5743815,TLR6 gene
TLR6,Rs5743809,causative
TLR6,Rs5743809,Kawasaki disease
TMC1,Rs1796993,autosomal recessive hearing impairment.
TMEM43,Rs113449357,cardiomyopathy
TMEM43,Rs63750743,"Carrying a single rs63750743(T) allele is reported to lead, sooner or later, to arrhythmogenic right ventricular dysplasia type 5"
TMIE,Rs28942097,deafness
TMIE,Rs28942096,deafness
TMIE,Rs28942097,deafness
TMIE,Rs28941781,deafness
TMIE,Rs28941781,deafness
TMIE,Rs28942096,deafness
TMPRSS3,Rs28939084,deafness
TMPRSS3,Rs28939084,deafness
TNF,Rs3093664,asthma
TNF,Rs3093664,allergy
TNF,Rs3093664,prostate cancer
TNF,Rs3093664,rheumatoid arthritis
TNF,Rs3093664, type 1 diabetes
TNF,Rs3093664,polymorphisms
TNF,Rs3093664,lymphotoxin-alpha
TNF,Rs3093664,tumor necrosis factor
TNF,Rs3093664,polymorphisms
TNF,Rs3093664,female reproductive disorders
TNF,Rs3093664,traffic-related air pollution
TNF,Rs3093664,tumor necrosis factor
TNF,Rs3093662,ict rheumatoid arthritis using random forests. Leprosy and the adaptation of human toll-like receptor 1. Evaluatio
TNF,Rs3093662,d severe malaria in African populations. Association of MICA with rheumatoid arthritis independent of known HLA-DRB1 risk alleles in a family-based and a case control study. Toll-lik
TNF,Rs3093662,morphisms and female reproductive disorders: part II--endometriosis. Distinct genetic loci control plasma HIV-RNA and cellula
TNF,Rs1800630,SLE
TNF,Rs1800630,SLE 
TNF,Rs1800630,systemic lupus erythematosus (SLE)
TNF,Rs1800630, Raynaud's phenomenon
TNF,Rs3093664,allergic disease
TNFAIP3,Rs2230926,Systemic lupus erythematosus (SLE)
TNFAIP3,Rs2230926,systemic lupus erythematosus (SLE)
TNFAIP3,Rs2230926,Sjogren's Syndrome-associated Non-Hodgkin Lymphoma
TNFAIP3,Rs5029939,Systemic lupus erythematosus
TNFAIP3,Rs582757,tumor
TNFAIP3,Rs582757,celiac disease
TNFAIP3,Rs582757,autoimmune diseases
TNFAIP3,Rs582757,systemic lupus erythematosus
TNFAIP3,Rs582757,rheumatoid arthritis
TNFAIP3,Rs2230926,rheumatoid arthritis
TNFAIP3,Rs582757,systemic sclerosis
TNFAIP3,Rs582757,psoriasis
TNFAIP3,Rs2230926,psoriasis
TNFAIP3,Rs2230926,lupus nephritis
TNFAIP3,Rs2230926,systemic lupus erythematosus
TNFAIP3,Rs2230926,autoimmune rheumatic conditions
TNFAIP3,Rs2230926,hematologic manifestations
TNFAIP3,Rs2230926,psoriasis
TNFAIP3,Rs2230926,Sjögren's syndrome
TNFAIP3,Rs2230926,systemic lupus erythematosus
TNFAIP3,Rs2230926,Non-Hodgkin Lymphoma
TNFAIP3,Rs2230926,Sjogren's Syndrome
TNFAIP3,Rs2230926, Synd
TNFAIP3,Rs2230926,systemic lupus erythematosus (SLE)
TNFAIP3,Rs2230926,Systemic lupus erythematosus (SLE)
TNFAIP3,Rs2230926,rheumatoid arthritis
TNFAIP3,Rs2230926,autoimmune diseases
TNFRSF1A,Rs4149584,odds
TNFRSF1A,Rs4149584,s f
TNFRSF1A,Rs4149584, two SN
TNFRSF1A,Rs4149584,"gene that each (independently) increase risk for multiple sclerosis,"
TNFRSF1A,Rs4149579,tumor necrosis
TNFRSF1A,Rs4149577,ankylosing spondylitis
TNFRSF1A,Rs104895217,dominantly inherited autoinflammatory syndromes
TNFRSF1A,Rs4149579,tumor necrosis
TNFSF15,Rs6478109,Strategies and issues in the detection of pathway enrichment in genome-wide association studies.
TNFSF15,Rs6478109,associated with spondyloarthritis
TNFSF15,Rs6478109,irritable bowel syndrome
TNMD,Rs1155974,T2D
TNMD,Rs1155974,plasma glucose levels
TNNI3,Rs104894729,"familial restrictive cardiomyopathy, type 1"
TNNI3,Rs104894729,familial hypertrophic cardiomyopathy (HCM)
TNNI3,Rs121917761,familial restrictive cardiomyopathy
TNNI3,Rs267607127, familial hypertrophic cardiomyopathy
TNNI3,Rs267607127,hypertrophic 
TNNI3,Rs267607127,cardiomyopathy
TNNI3,Rs267607127,mutation 
TNNI3,Rs397516347,sudden cardiac death patient
TNNI3,Rs397516347,pathogenic/likely pathogenic
TNNI3,Rs397516347,familial hypertrophic cardiomyopathy
TNNI3,Rs104894729, familial hypertrophic cardiomyopathy (HCM)
TNNI3,Rs397516347,hypertrophic cardiomyopathy
TNNI3,Rs397516347,HCM
TNNI3,Rs397516347,sudden cardiac death
TNNI3,Rs397516347,hypertrophic cardiomyopathy
TNNI3,Rs397516347,familial hypertrophic cardiomyopathy
TNNI3,Rs104894729,"familial restrictive cardiomyopathy, type 1"
TNNI3,Rs104894727,familial hypertrophic cardiomyopathy
TNNI3,Rs104894728,cardiomyopathy
TNNI3,I5007729,familial hypertrophic cardiomyopathy
TNNI3,I5007729,hypertrophic cardiomyopathy
TNNI3,I5007733,familial restrictive cardiomyopathy
TNNI3,I5007733,"familial restrictive cardiomyopathy, type 1"
TNNI3,I5007735,restrictive cardiomyopathy
TNNI3,Rs104894728,familial hypertrophic cardiomyopathy
TNNI3,I5048706,dilated cardiomyopathy
TNNI3,I5007736,dilated cardiomyopathy
TNNI3,Rs104894724,amilial hypertrophic cardiomyopathy
TNNI3,Rs104894724,familial retrictive cardiomyopathy
TNNI3,Rs104894724,familial hypertrophic cardiomyopathy (HCM)
TNNI3,Rs104894727,TNNI3 gene
TNNI3,Rs104894727,"hypertrophic cardiomyopathy,"
TNNI3,Rs104894728,hypertrophic 
TNNI3,Rs104894724,724(T) allele is reported to lead to familial retrictive cardiomyopathy
TNXB,Rs12198173,HIV-1 infection
TNXB,Rs12198173,HIV-1 infection
TNXB,Rs12198173,HIV-DNA
TNXB,Rs12198173,HIV-RNA
TNXB,Rs12198173,Distinct genetic loci
TNXB,Rs12198173,HIV-DNA levels
TOMM40,Rs2075650,associated with the rarer rs2075650(G) allele
TOMM40,Rs2075650,Alzheimer's disease
TOMM40,Rs157580,late-onset Alzheimer's disease
TOMM40,Rs157580,late-onset Alzheimer's disease
TOMM40,Rs157580,Alzheimer's disease
TOMM40,Rs157580,Alzheimer's disease
TOMM40,Rs157580,carotid artery disease
TOMM40,Rs157580,late-onset Alzheimer's disease 
TOMM40,Rs157580,metabolic-syndrome
TOMM40,Rs157580,bstructive sleep apnea in children.
TOMM40,Rs157580,late-onset Alzheimer's disease
TOMM40,Rs157580,Alzheimer's disease
TOMM40,Rs10524523,Alzheimer's disease
TOMM40,Rs157580,Hippocampal atrophy
TOR1A,Rs2296793,SNP
TOR1A,Rs80358233,autosomal dominant torsion dystonia
TOR1A,Rs80358233,Ashkenazi Jews
TOR1A,Rs80358233,torsion dystonia
TOR1A,Rs2296793,torsion dystonia.
TOR1A,Rs2296793,torsion dystonia
TOR1A,Rs2296793,dystonia
TOR1A,Rs13283584,sex
TOR1A,Rs1801968,torsion dystonia
TOR1A,Rs13283584,dystonia
TOR1A,Rs13283584,age
TOR1A,I4000446,deltaE302
TOR1A,I4000446,torsion dystonia
TOR1A,Rs1801968,developing torsion dystonia
TPD52,Rs1042638,leucine 
TPD52,Rs1042638,breast 
TPD52,Rs1042638,cancer
TPD52,Rs1042638,breast cancer.
TPH1,Rs1799913,Tryptophan hydroxylase gene 1
TPH1,Rs211105,Polymorphism
TPH1,Rs211105,schizophrenia
TPH1,Rs1800532,schizophrenia
TPH1,Rs1800532,related to schizophrenia
TPH1,Rs1799913,heroin addiction
TPH1,Rs1800532,schizophrenia
TPH1,Rs1799913,cerebrospinal fluid 5-hydroxyindole acetic acid
TPH1,Rs1799913,heroin addiction
TPH1,Rs1799913,heroin addiction
TPH1,Rs1799913,homovanillic acid concentrations
TPH1,Rs1799913,Tryptophan hydroxylase gene 1 (TPH1)
TPH1,Rs1799913,neuroleptics:
TPH2,Rs1386494, Malaysians
TPH2,Rs1386494,schizophrenic patients
TPH2,Rs1386494,low occurrence of suicidality 
TPH2,Rs1386494, panic disorder
TPH2,Rs1386494,gender-specific effect
TPH2,Rs1386494,female
TPH2,Rs1487276,bipolar affective disorder
TPH2,Rs1487276,suicide attempts.
TPH2,Rs1386494,schizophrenia in Asian populations
TPH2,Rs4290270,heroin addiction
TPH2,Rs4565946,early-onset
TPH2,Rs4565946,obsessive compulsive disorder
TPH2,Rs4565946,Tourette's Syndrome
TPH2,Rs7305115,susceptibility to suicide.
TPH2,Rs7954758,bipolar I disorder
TPH2,Rs1487276,tryptophan hydroxylase II
TPH2,Rs1843809,attention-deficit/hyperactivity disorder
TPH2,Rs1386494,alcohol-related suicide behavior
TPH2,Rs1386494,alcohol-dependent patients
TPH2,Rs1007023,bipolar affective disorder
TPH2,Rs1007023,suicide attempts.
TPH2,Rs1007023,tryptophan hydroxylase II
TPH2,Rs120074176,Norwegian female
TPH2,Rs120074176,ADHD
TPH2,Rs1386494, Caucasian populations
TPH2,Rs1386494,mental health disorders
TPH2,Rs120074176,major depression.
TPH2,Rs1386494,psychiatric disorders
TPH2,Rs1386494, major depression
TPH2,Rs1386494, Caucasian patients
TPH2,Rs1386494,Finnish population 
TPH2,Rs1386494,major depression
TPH2,Rs1386494,suicide attempts
TPH2,Rs1386494,completed suicide
TPH2,Rs1386494,"suicidality, alcoholism and depression."
TPM1,Rs104894505,alpha-tropomyosin
TPM1,Rs104894505,dilated cardiomyopathy.
TPM1,Rs104894505,Mutations
TPM1,Rs104894505,dilated cardiomyopathy.
TPP1,Rs56144125,CLN2 disease (neuronal ceroid lipofuscinosis)
TPP1,Rs28940573,neuronal ceroid lipofuscinosis
TRAF1,Rs10818488,rheumatoid arthritis
TRAF1,Rs10818488,rheumatoid arthritis
TRAF1,Rs10818488,rheumatoid factor-negative polyarthritis
TRAF1,Rs10818488,juvenile idiopathic arthritis
TRAF1,Rs1930780,polymorphism that increases susceptibility to Rheumatoid Arthritis
TRAF1,Rs1930780,Rheumatoid Arthritis
TREM2,Rs75932628,poorer cognitive function
TREM2,Rs75932628,Alzheimer's 
TREM2,Rs75932628,Alzheimer's 
TREM2,Rs75932628,European 
TREM2,Rs75932628,AD 
TREM2,Rs75932628,Alzheimer's disease
TREM2,Rs75932628,Caucasian 
TREM2,Rs75932628,Alzheimer
TREM2,Rs75932628,frontotemporal dementia–like syndrome
TREM2,Rs75932628,AD 
TREM2,Rs75932628,Japanese 
TREM2,Rs75932628,Alzheimer 
TREM2,Rs75932628,AD 
TREM2,Rs75932628,late-onset AD
TREM2,Rs75932628,Alzheimer's disease
TREM2,Rs75932628,increased AD risk
TREM2,Rs75932628,Alzheimer cases
TREM2,Rs75932628,frontotemporal dementia–like syndrome
TREM2,Rs75932628,Alzheimer's disease 
TREM2,Rs75932628,Alzheimer's disease
TREM2,Rs75932628,poorer cognitive function
TREM2,Rs75932628,Alzheimer's disease
TREM2,Rs143332484,immune system
TREM2,Rs143332484,Alzheimer's disease
TREM2,Rs75932628,Alzheimer's disease
TRPC6,Rs121434392,Focal segmental glomerulosclerosis
TRPC6,Rs121434392,Focal segmental glomerulosclerosis
TRPC6,Rs121434391,segmental glomerulosclerosis
TRPC6,Rs121434394,Focal segmental glomerulosclerosis
TRPC6,Rs121434391,Focal segmental glomerulosclerosis
TRPC6,Rs121434393,Focal segmental glomerulosclerosis
TRPC6,Rs121434391,Focal segmental glomerulosclerosis
TRPC6,Rs121434390,segmental glomerulosclerosis
TRPC6,I6019089,Focal segmental glomerulosclerosis
TRPC6,I6019082,Focal segmental glomerulosclerosis
TRPC6,I6019080,Focal segmental glomerulosclerosis
TRPC6,I5005222,Focal segmental glomerulosclerosis
TRPC6,I5005220,Focal segmental glomerulosclerosis
TRPC6,I5005218,Focal segmental glomerulosclerosis
TRPM4,Rs387907216,progressive familial heart block type 1B
TRPM4,Rs267607142,familial heart block type 1B
TRPM4,Rs200038418,progressive familial heart block type 1B
TRPM4,Rs172151858,progressive familial heart block type 1B
TRPM4,Rs172149856,progressive familial heart block type 1B
TRPM4,Rs200038418,progressive familial heart block
TRPM8,Rs10166942,migraines
TRPV1,Rs222747,Meniere's disease
TRPV1,Rs222747,Meniere's disease
TSHR,Rs12101255,Graves' disease
TSHR,Rs4704397,A separate study of 970 pregnant women at 28 weeks of gestation found that serum TSH was highest for rs4704397
TSLP,Rs1837253,reduce the risk of developing late-onset (adult) asthma
TSLP,Rs1837253,certain types of asthma
TSLP,Rs1837253,asthma
TSLP,Rs1837253,inflammation of cells in the trachea and alveoli
TSLP,Rs1837253,asthma
TTC12,Rs10502172,associated with smoking during adolescence
TTC26,Rs13225917,"e gene prevented normal development of photoreceptor sensory and other cilia. The protein is necessary for assembly of full length cilia, although the effect (if any) of rs13225917 on its functioning has not been determined. One publication speculates that this protein may play a role in Inherited Retinal Degeneration and so screening for TTC26 mutations in human ciliopathy|ciliopathies could be warranted, but to date there is no evidence supporting rs13225917 as a mutation of any consequence. TTC26/DYF13 is an intraflagellar transport protein required for transport of motility-related proteins into flagella. Knockdown of ttc26 disrupts ciliogenesis of the photoreceptor cells and the pronephros in zebrafish. The tetratricopeptide repeat: a structural motif mediating protein-protein interactions."
TTC26,Rs13225917,"ozygous A-allele carriers exist in HapMap, OpenSNP or 1000 "
TTC29,Rs76715876,male infertility
TTC29,Rs763399136,Asthenozoospermia
TTC29,Rs766352190,"Axonemal Protein,"
TTC29,Rs766352190,Asthenozoospermia
TTC29,Rs76715876,Asthenozoospermia and Male Infertility.
TTC6,Rs1998359,Allergies
TTC6,Rs1998359,Allergies
TTN,Rs1060500435,dilated cardiomyopathy
TTN,Rs1060500435,very early-onset atrial fibrillation
TTR,Rs76992529,risk of developing cardiac amyloidosis
TTR,Rs76992529,heart failure
TTR,Rs267607161,transthyretin familial amyloid polyneuropathy
TTR,Rs76992529,neuronal ceroid lipofuscinosis
TTR,Rs1800458,Alzheimer
TTR,Rs76992529,cardiomyopathy
TTR,Rs76992529,amyloidosis
TTR,Rs76992529,hereditary amyloidoses
TTR,Rs76992529,Cardiac amyloidosis
TTR,Rs1800458,schizophrenia
TTR,Rs121918070,heart-related symptoms
TTR,Rs121918070,familial amyloid polyneuropathy
TTR,I3002758,myloid PolyneuropathyFamilial
TTR,I3002758,amyloid polyneuropathies
TTR,I3002759,cardiac amyloidosisrs
TTR,I5004213,myloid PolyneuropathyFamilial
TTR,I3002759,cardiac amyloidosis
TTR,I6019130,cardiac amyloidosis
TTR,I6019130,cardiac amyloidosisrs
TTR,Rs121918070,TTR-related familial amyloid polyneuropathy
TTR,Rs121918070,heart-related symptoms
TTR,I5004213,amyloid polyneuropathies
TUBB8,Rs869025609,Human Oocyte Meiotic Arrest
TUBB8,Rs869025612,Human Oocyte Meiotic Arrest
TUBB8,Rs869025612,Mutations in TUBB8
TUBB8,Rs869025610,Human Oocyte Meiotic Arrest
TUBB8,Rs869025610,Mutations in TUBB8
TUBB8,Rs869025609,Mutations in TUBB8
TUBB8,Rs869025611,Human Oocyte Meiotic Arrest
TUBB8,Rs869025273,Human Oocyte Meiotic Arrest
TUBB8,Rs869025272,Human Oocyte Meiotic Arrest
TUBB8,Rs869025272,Mutations in TUBB8
TUBB8,Rs869025271,Human Oocyte Meiotic Arrest
TUBB8,Rs869025271,Mutations
TUBB8,Rs869025273,R2K Mutations in TUBB8 
TXNRD1,Rs4630362,sporadic amyotrophic lateral sclerosis
TXNRD1,Rs4630362,familial
TXNRD1,Rs4630362,sporadic amyotrophic lateral sclerosis
TXNRD1,Rs4630362,familial amyotrophic lateral sclerosis
TXNRD1,Rs4630362,amyotrophic lateral sclerosis
TXNRD1,Rs10861192,sporadic amyotrophic lateral sclerosis (ALS).
TXNRD1,Rs10861192,familial amyotrophic lateral sclerosis (FALS)
TXNRD1,Rs4630362,amyotrophic lateral sclerosis (ALS)
TXNRD1,Rs4630362,amyotrophic lateral sclerosis (FALS)
TXNRD2,Rs4485648,gastric cancer.
TXNRD2,Rs4485648,Polymorphisms
TXNRD2,Rs4485648,gastric cancer
TYK2,Rs12720356,chronic hepatitis C
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,myeloid leukemia
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,discoid and subacute cutaneous lupus erythematosus
TYK2,Rs12720356,systemic lupus erythematosus
TYK2,Rs2304256,SLE
TYK2,Rs2304256,acute myeloid leukemia
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,systemic lupus erythematosus
TYK2,Rs2304256,sclerosis 
TYK2,Rs2304256,lupus erythematosus
TYK2,Rs12720356,susceptibility to Crohn's disease
TYK2,Rs2304256,SLE 
TYK2,Rs12720356, Crohn Disease
TYK2,Rs12720270,systemic lupus erythematosus
TYK2,Rs12720356,systemic lupus erythematosus
TYK2,Rs12720270,systemic lupus erythematosus
TYK2,Rs12720356,de novo acute myeloid leukemia
TYK2,Rs12720270,Japanese
TYK2,Rs12720270,systemic lupus erythematosus
TYK2,Rs12720270,systemic lupus erythematosus
TYK2,Rs12720356,de novo acute myeloid leukemia
